scan_id,file_name,relative_path,parent_folder,suffix,num_dimensions,shape,shape_x,shape_y,shape_z,spacing,spacing_x,spacing_y,spacing_z,fov_x_mm,fov_y_mm,fov_z_mm,num_voxels,dtype,min_intensity,max_intensity,mean_intensity,std_intensity,median_intensity,p01_intensity,p05_intensity,p95_intensity,p99_intensity,nonzero_fraction,error
024_024-5,024_024-5.nii.gz,024_024-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,1164.0,44.697998046875,82.24674224853516,5.0,0.0,0.0,228.0,364.0,0.7843064088426801,
025_025-0,025_025-0.nii.gz,025_025-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,862.0,90.66596984863281,126.77201080322266,13.0,0.0,0.0,375.0,485.0,0.8236987371350557,
025_025-1,025_025-1.nii.gz,025_025-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,862.0,90.66596984863281,126.77201080322266,13.0,0.0,0.0,375.0,485.0,0.8236987371350557,
025_025-2,025_025-2.nii.gz,025_025-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1212.0,107.19878387451172,155.12013244628906,24.0,0.0,0.0,477.0,625.0,0.8330023563852131,
025_025-3,025_025-3.nii.gz,025_025-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,821.0,94.31426239013672,130.1415557861328,17.0,0.0,0.0,387.0,506.0,0.830143352236925,
025_025-4,025_025-4.nii.gz,025_025-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,852.0,92.39315032958984,129.92320251464844,14.0,0.0,0.0,384.0,510.0,0.829247072568788,
025_025-5,025_025-5.nii.gz,025_025-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,889.0,90.22476196289062,128.82968139648438,14.0,0.0,0.0,377.0,500.0,0.823351843100189,
026_026-0,026_026-0.nii.gz,026_026-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,831.0,78.62052917480469,125.94964599609375,9.0,0.0,0.0,390.0,487.0,0.8038950916299097,
026_026-1,026_026-1.nii.gz,026_026-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,1080.0,95.6521224975586,147.89332580566406,8.0,0.0,0.0,449.0,547.0,0.7997929137786179,
026_026-2,026_026-2.nii.gz,026_026-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,809.0,82.80809020996094,130.43992614746094,8.0,0.0,0.0,398.0,482.0,0.8139033291325352,
026_026-3,026_026-3.nii.gz,026_026-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,898.0,92.87989044189453,144.04885864257812,9.0,0.0,0.0,434.0,555.0,0.8068592798256669,
026_026-4,026_026-4.nii.gz,026_026-4.nii.gz,Training-nifti,.nii.gz,3,"(180, 160, 180)",180,160,180,"(2.9999918937683105, 2.9999918937683105, 3.0)",2.9999918937683105,2.9999918937683105,3.0,539.9985408782959,479.9987030029297,540.0,5184000,float64,0.0,4095.0,58.10172653198242,134.21482849121094,2.0,0.0,0.0,373.0,522.0,0.6654319058641975,
026_026-5,026_026-5.nii.gz,026_026-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,753.0,78.05149841308594,122.25440979003906,8.0,0.0,0.0,370.0,456.0,0.8120206823671497,
027_027-0,027_027-0.nii.gz,027_027-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304210424423218, 3.0)",1.6304210424423218,1.6304210424423218,3.0,449.9962077140808,449.9962077140808,240.0,6094080,float64,0.0,1281.0,56.59964370727539,86.70792388916016,7.0,0.0,0.0,247.0,360.0,0.7952037058916194,
027_027-1,027_027-1.nii.gz,027_027-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,745.0,51.54970169067383,81.61825561523438,8.0,0.0,0.0,235.0,347.0,0.8005897526780088,
027_027-2,027_027-2.nii.gz,027_027-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,1117.0,64.51995086669922,97.25725555419922,9.0,0.0,0.0,276.0,406.0,0.800437966026045,
027_027-3,027_027-3.nii.gz,027_027-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,811.0,52.89765930175781,82.31333923339844,8.0,0.0,0.0,237.0,346.0,0.7935946032871245,
027_027-4,027_027-4.nii.gz,027_027-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304019689559937, 1.6304399967193604, 3.0)",1.6304019689559937,1.6304399967193604,3.0,449.99094343185425,450.00143909454346,240.0,6094080,float64,0.0,1612.0,57.4209098815918,87.05168151855469,8.0,0.0,0.0,251.0,359.0,0.7919512051039698,
027_027-5,027_027-5.nii.gz,027_027-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,801.0,50.013694763183594,77.03238677978516,8.0,0.0,0.0,224.0,325.0,0.8036525611741231,
028_028-0,028_028-0.nii.gz,028_028-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,607.0,44.535770416259766,68.36671447753906,6.0,0.0,0.0,196.0,284.0,0.7898030547679059,
028_028-1,028_028-1.nii.gz,028_028-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1357.0,55.22909164428711,93.44656372070312,7.0,0.0,0.0,246.0,403.0,0.7946443105440033,
028_028-2,028_028-2.nii.gz,028_028-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,907.0,49.42817687988281,82.98284149169922,6.0,0.0,0.0,229.0,365.0,0.7966277108275572,
028_028-3,028_028-3.nii.gz,028_028-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,995.0,41.78334426879883,67.93394470214844,5.0,0.0,0.0,191.0,285.0,0.7601537885948331,
028_028-4,028_028-4.nii.gz,028_028-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1390.0,55.684364318847656,97.26398468017578,6.0,0.0,0.0,252.0,415.0,0.795348436515438,
028_028-5,028_028-5.nii.gz,028_028-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1061.0,43.87067413330078,82.63516998291016,5.0,0.0,0.0,209.0,394.0,0.7738198382692711,
029_029-0,029_029-0.nii.gz,029_029-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,919.0,49.91783142089844,100.47171020507812,4.0,0.0,0.0,282.0,445.0,0.7702573645242596,
029_029-1,029_029-1.nii.gz,029_029-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,797.0,45.0035400390625,90.89824676513672,4.0,0.0,0.0,248.0,417.0,0.7658356962822936,
029_029-2,029_029-2.nii.gz,029_029-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,817.0,47.26789474487305,95.92012023925781,4.0,0.0,0.0,266.0,432.0,0.7744227184415039,
029_029-3,029_029-3.nii.gz,029_029-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,884.0,50.465023040771484,100.1585464477539,4.0,0.0,0.0,279.0,442.0,0.7748047285234194,
029_029-4,029_029-4.nii.gz,029_029-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,857.0,47.124488830566406,95.65359497070312,4.0,0.0,0.0,265.0,434.0,0.7805635961457676,
029_029-5,029_029-5.nii.gz,029_029-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,977.0,50.98698806762695,103.03296661376953,4.0,0.0,0.0,289.0,459.0,0.7666988290275152,
030_030-0,030_030-0.nii.gz,030_030-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,652.0,41.76986312866211,65.87364196777344,7.0,0.0,0.0,189.0,286.0,0.7942527830287754,
030_030-1,030_030-1.nii.gz,030_030-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1749.0,54.58988571166992,89.05303955078125,8.0,0.0,0.0,249.0,389.0,0.8138096316425121,
030_030-2,030_030-2.nii.gz,030_030-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,565.0,48.66210174560547,76.3868637084961,8.0,0.0,0.0,223.0,335.0,0.8022656414093677,
030_030-3,030_030-3.nii.gz,030_030-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,645.0,47.93733596801758,75.50428009033203,7.0,0.0,0.0,222.0,324.0,0.8040289920709935,
030_030-4,030_030-4.nii.gz,030_030-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,935.0,50.69553756713867,79.41954040527344,7.0,0.0,0.0,228.0,338.0,0.7904868331232934,
030_030-5,030_030-5.nii.gz,030_030-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,787.0,47.865665435791016,77.05265045166016,6.0,0.0,0.0,223.0,333.0,0.7832952636000841,
031_031-0,031_031-0.nii.gz,031_031-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,933.0,64.83283233642578,112.78876495361328,6.0,0.0,0.0,344.0,468.0,0.7889151438773367,
031_031-1,031_031-1.nii.gz,031_031-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1264.0,52.61232376098633,91.94876098632812,5.0,0.0,0.0,279.0,381.0,0.7713290603339634,
031_031-2,031_031-2.nii.gz,031_031-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,763.0,49.16761016845703,84.6329574584961,5.0,0.0,0.0,260.0,349.0,0.7753139112056291,
031_031-3,031_031-3.nii.gz,031_031-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,1659.0,52.47797393798828,91.9893798828125,6.0,0.0,0.0,282.0,381.0,0.7781586392039488,
031_031-4,031_031-4.nii.gz,031_031-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1981.0,50.290184020996094,87.96347045898438,5.0,0.0,0.0,263.0,369.0,0.7682867635475741,
031_031-5,031_031-5.nii.gz,031_031-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1051.0,47.64378356933594,83.8037338256836,5.0,0.0,0.0,257.0,353.0,0.7522902554610376,
032_032-0,032_032-0.nii.gz,032_032-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,898.0,61.46928787231445,96.8295669555664,9.0,0.0,0.0,294.0,398.0,0.8136271594727998,
032_032-1,032_032-1.nii.gz,032_032-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,855.0,72.54672241210938,115.50973510742188,10.0,0.0,0.0,347.0,487.0,0.8110202032136106,
032_032-2,032_032-2.nii.gz,032_032-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,759.0,64.36405181884766,101.36686706542969,9.0,0.0,0.0,309.0,414.0,0.8184111465553455,
032_032-3,032_032-3.nii.gz,032_032-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,759.0,64.36405181884766,101.36686706542969,9.0,0.0,0.0,309.0,414.0,0.8184111465553455,
032_032-4,032_032-4.nii.gz,032_032-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,799.0,72.43629455566406,113.52037048339844,10.0,0.0,0.0,341.0,472.0,0.8185245352867044,
032_032-5,032_032-5.nii.gz,032_032-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,707.0,60.42429733276367,94.5606689453125,9.0,0.0,0.0,290.0,389.0,0.8121409630329762,
033_033-0,033_033-0.nii.gz,033_033-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,729.0,65.58174896240234,108.9054183959961,6.0,0.0,0.0,340.0,439.0,0.7909746836273892,
033_033-1,033_033-1.nii.gz,033_033-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1521.0,70.30728149414062,117.92739868164062,8.0,0.0,0.0,361.0,493.0,0.8138698540222642,
033_033-2,033_033-2.nii.gz,033_033-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1509.0,71.53813934326172,118.58505249023438,7.0,0.0,0.0,370.0,475.0,0.8091782516803193,
033_033-3,033_033-3.nii.gz,033_033-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,901.0,61.15154266357422,100.2388916015625,7.0,0.0,0.0,311.0,412.0,0.8020556015017853,
033_033-4,033_033-4.nii.gz,033_033-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,829.0,63.892520904541016,107.68827819824219,7.0,0.0,0.0,331.0,448.0,0.8064011302772527,
033_033-5,033_033-5.nii.gz,033_033-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1363.0,67.25214385986328,111.6292953491211,8.0,0.0,0.0,343.0,462.0,0.8112240075614366,
034_034-0,034_034-0.nii.gz,034_034-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,3481.0,83.58992004394531,95.95865631103516,52.0,0.0,0.0,283.0,348.0,0.8416988290275152,
034_034-1,034_034-1.nii.gz,034_034-1.nii.gz,Training-nifti,.nii.gz,3,"(334, 300, 144)",334,300,144,"(1.4970020055770874, 1.4970020055770874, 3.0)",1.4970020055770874,1.4970020055770874,3.0,499.9986698627472,449.1006016731262,432.0,14428800,float64,0.0,1707.0,56.46479415893555,72.9583969116211,19.0,0.0,0.0,205.0,273.0,0.7922574295852739,
034_034-2,034_034-2.nii.gz,034_034-2.nii.gz,Training-nifti,.nii.gz,3,"(334, 300, 144)",334,300,144,"(1.4970020055770874, 1.4970020055770874, 3.0)",1.4970020055770874,1.4970020055770874,3.0,499.9986698627472,449.1006016731262,432.0,14428800,float64,0.0,3107.0,67.13258361816406,98.79117584228516,21.0,0.0,0.0,285.0,425.0,0.7945640663118207,
034_034-3,034_034-3.nii.gz,034_034-3.nii.gz,Training-nifti,.nii.gz,3,"(334, 300, 144)",334,300,144,"(1.4970020055770874, 1.4970020055770874, 3.0)",1.4970020055770874,1.4970020055770874,3.0,499.9986698627472,449.1006016731262,432.0,14428800,float64,0.0,1455.0,54.3834114074707,69.2466812133789,19.0,0.0,0.0,199.0,256.0,0.7941994483255711,
034_034-4,034_034-4.nii.gz,034_034-4.nii.gz,Training-nifti,.nii.gz,3,"(334, 300, 144)",334,300,144,"(1.4970020055770874, 1.4970020055770874, 3.0)",1.4970020055770874,1.4970020055770874,3.0,499.9986698627472,449.1006016731262,432.0,14428800,float64,0.0,2881.0,54.300601959228516,73.7127685546875,18.0,0.0,0.0,196.0,304.0,0.7884028470836105,
034_034-5,034_034-5.nii.gz,034_034-5.nii.gz,Training-nifti,.nii.gz,3,"(360, 310, 144)",360,310,144,"(1.4999959468841553, 1.4999959468841553, 3.0)",1.4999959468841553,1.4999959468841553,3.0,539.9985408782959,464.99874353408813,432.0,16070400,float64,0.0,2089.0,51.717674255371094,70.96552276611328,15.0,0.0,0.0,203.0,267.0,0.7654835598367185,
035_035-0,035_035-0.nii.gz,035_035-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,1130.0,85.2607650756836,134.84002685546875,10.0,0.0,0.0,405.0,530.0,0.8202435806553245,
035_035-1,035_035-1.nii.gz,035_035-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,835.0,62.01524353027344,103.62517547607422,6.0,0.0,0.0,314.0,409.0,0.7713087127179165,
035_035-2,035_035-2.nii.gz,035_035-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,1183.0,67.36226654052734,110.16340637207031,6.0,0.0,0.0,332.0,433.0,0.7750485717286284,
035_035-3,035_035-3.nii.gz,035_035-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1285.0,75.16114044189453,120.46658325195312,8.0,0.0,0.0,363.0,472.0,0.7928734115731989,
035_035-4,035_035-4.nii.gz,035_035-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,1360.0,71.7208480834961,117.18440246582031,7.0,0.0,0.0,352.0,463.0,0.7893373569103129,
035_035-5,035_035-5.nii.gz,035_035-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1269.0,71.21428680419922,114.51895904541016,8.0,0.0,0.0,345.0,450.0,0.7924994420814955,
036_036-0,036_036-0.nii.gz,036_036-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,913.0,80.70951080322266,107.63917541503906,18.0,0.0,0.0,323.0,394.0,0.8137216774312119,
036_036-1,036_036-1.nii.gz,036_036-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,844.0,78.67955017089844,106.93046569824219,18.0,0.0,0.0,325.0,392.0,0.820283947700063,
036_036-2,036_036-2.nii.gz,036_036-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,838.0,80.25487518310547,105.26822662353516,22.0,0.0,0.0,316.0,382.0,0.8204442672232725,
036_036-3,036_036-3.nii.gz,036_036-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1408.0,103.98748016357422,154.72940063476562,29.0,0.0,0.0,485.0,652.0,0.8434377297311489,
